  freq    |   ref    |    od    |   lock   
 2759.069 |  0.98357 |  1.02348 | -0.00007
 2760.784 |  0.98338 |  1.02361 | -0.00006
 2762.500 |  0.98323 |  1.02355 | -0.00006
 2764.216 |  0.98356 |  1.02347 | -0.00007
 2765.931 |  0.98332 |  1.02335 | -0.00007
 2767.647 |  0.98335 |  1.02315 | -0.00006
 2769.363 |  0.98324 |  1.02288 | -0.00007
 2771.078 |  0.98323 |  1.02279 | -0.00007
 2772.794 |  0.98307 |  1.02262 | -0.00006
 2774.510 |  0.98308 |  1.02281 | -0.00007
 2776.225 |  0.98295 |  1.02274 | -0.00007
 2777.941 |  0.98289 |  1.02259 | -0.00008
 2779.657 |  0.98313 |  1.02270 | -0.00007
 2781.373 |  0.98323 |  1.02280 | -0.00007
 2783.088 |  0.98324 |  1.02243 | -0.00007
 2784.804 |  0.98271 |  1.02234 | -0.00006
 2786.520 |  0.98295 |  1.02253 | -0.00007
 2788.235 |  0.98303 |  1.02218 | -0.00007
 2789.951 |  0.98231 |  1.02214 | -0.00007
 2791.667 |  0.98255 |  1.02183 | -0.00007
 2793.382 |  0.98228 |  1.02222 | -0.00007
 2795.098 |  0.98230 |  1.02174 | -0.00007
 2796.814 |  0.98226 |  1.02156 | -0.00007
 2798.529 |  0.98222 |  1.02154 | -0.00007
 2800.245 |  0.98215 |  1.02131 | -0.00007
 2801.961 |  0.98210 |  1.02139 | -0.00007
 2803.676 |  0.98169 |  1.02119 | -0.00008
 2805.392 |  0.98159 |  1.02081 | -0.00008
 2807.108 |  0.98142 |  1.02079 | -0.00008
 2808.824 |  0.98124 |  1.02076 | -0.00008
 2810.539 |  0.98154 |  1.02052 | -0.00009
 2812.255 |  0.98068 |  1.02047 | -0.00008
 2813.971 |  0.98061 |  1.02045 | -0.00010
 2815.686 |  0.98049 |  1.01989 | -0.00010
 2817.402 |  0.97973 |  1.01955 | -0.00009
 2819.118 |  0.97935 |  1.01926 | -0.00009
 2820.833 |  0.97915 |  1.01913 | -0.00012
 2822.549 |  0.97854 |  1.01824 | -0.00012
 2824.265 |  0.97861 |  1.01786 | -0.00012
 2825.980 |  0.97823 |  1.01804 | -0.00014
 2827.696 |  0.97771 |  1.01724 | -0.00014
 2829.412 |  0.97753 |  1.01691 | -0.00018
 2831.127 |  0.97686 |  1.01638 | -0.00020
 2832.843 |  0.97644 |  1.01547 | -0.00022
 2834.559 |  0.97589 |  1.01505 | -0.00023
 2836.275 |  0.97510 |  1.01456 | -0.00023
 2837.990 |  0.97473 |  1.01401 | -0.00023
 2839.706 |  0.97434 |  1.01355 | -0.00023
 2841.422 |  0.97375 |  1.01279 | -0.00021
 2843.137 |  0.97330 |  1.01245 | -0.00014
