  freq    |   ref    |    od    |   lock   
 2818.772 |  1.22798 |  1.25696 | -0.00023
 2819.583 |  1.22725 |  1.25675 | -0.00023
 2820.394 |  1.22772 |  1.25714 | -0.00023
 2821.205 |  1.22767 |  1.25649 | -0.00022
 2822.016 |  1.22811 |  1.25757 | -0.00023
 2822.827 |  1.22856 |  1.25700 | -0.00024
 2823.638 |  1.22824 |  1.25728 | -0.00028
 2824.450 |  1.22806 |  1.25741 | -0.00028
 2825.261 |  1.22769 |  1.25637 | -0.00028
 2826.072 |  1.22756 |  1.25625 | -0.00033
 2826.883 |  1.22683 |  1.25568 | -0.00038
 2827.694 |  1.22661 |  1.25540 | -0.00043
 2828.505 |  1.22590 |  1.25441 | -0.00054
 2829.316 |  1.22437 |  1.25356 | -0.00055
 2830.127 |  1.22358 |  1.25266 | -0.00039
 2830.939 |  1.22269 |  1.25154 | -0.00035
 2831.750 |  1.22328 |  1.25197 | -0.00032
 2832.561 |  1.22269 |  1.25116 | -0.00022
 2833.372 |  1.22275 |  1.25210 | -0.00022
 2834.183 |  1.22291 |  1.25268 | -0.00008
 2834.994 |  1.22389 |  1.25348 |  0.00007
 2835.805 |  1.22442 |  1.25434 | -0.00000
 2836.616 |  1.22595 |  1.25466 | -0.00006
 2837.428 |  1.22610 |  1.25613 | -0.00007
 2838.239 |  1.22659 |  1.25611 | -0.00009
 2839.050 |  1.23203 |  1.25688 | -0.00014
 2839.861 |  1.23065 |  1.25713 | -0.00020
 2840.672 |  1.22839 |  1.25711 | -0.00021
 2841.483 |  1.22776 |  1.25810 | -0.00022
 2842.294 |  1.22765 |  1.25775 | -0.00022
 2843.105 |  1.22833 |  1.25815 | -0.00022
 2843.917 |  1.22808 |  1.25792 | -0.00022
 2844.728 |  1.22851 |  1.25819 | -0.00023
 2845.539 |  1.22825 |  1.25835 | -0.00023
 2846.350 |  1.22799 |  1.25809 | -0.00023
 2847.161 |  1.22858 |  1.25868 | -0.00025
 2847.972 |  1.22856 |  1.25846 | -0.00024
 2848.783 |  1.22847 |  1.25857 | -0.00023
 2849.594 |  1.22817 |  1.25845 | -0.00024
 2850.406 |  1.22810 |  1.25856 | -0.00025
 2851.217 |  1.22811 |  1.25872 | -0.00024
 2852.028 |  1.22786 |  1.25879 | -0.00024
 2852.839 |  1.22872 |  1.25943 | -0.00024
 2853.650 |  1.22896 |  1.25842 | -0.00023
 2854.461 |  1.22943 |  1.25901 | -0.00024
 2855.272 |  1.22862 |  1.25873 | -0.00024
 2856.083 |  1.22923 |  1.25881 | -0.00024
 2856.895 |  1.22886 |  1.25843 | -0.00024
 2857.706 |  1.22814 |  1.25872 | -0.00024
 2858.517 |  1.22885 |  1.25913 | -0.00024
 2859.328 |  1.22869 |  1.25897 | -0.00024
 2860.139 |  1.22840 |  1.25959 | -0.00024
 2860.950 |  1.22901 |  1.25941 | -0.00024
 2861.761 |  1.22853 |  1.25925 | -0.00024
 2862.572 |  1.22777 |  1.25936 | -0.00024
 2863.384 |  1.22780 |  1.25907 | -0.00024
 2864.195 |  1.22842 |  1.25927 | -0.00024
 2865.006 |  1.22737 |  1.25918 | -0.00024
 2865.817 |  1.22757 |  1.25930 | -0.00023
 2866.628 |  1.22715 |  1.25971 | -0.00024
 2867.439 |  1.22771 |  1.25968 | -0.00024
 2868.250 |  1.22773 |  1.25969 | -0.00024
 2869.061 |  1.22721 |  1.25924 | -0.00024
 2869.873 |  1.22698 |  1.26003 | -0.00024
 2870.684 |  1.22684 |  1.25940 | -0.00024
 2871.495 |  1.22762 |  1.25987 | -0.00024
 2872.306 |  1.22744 |  1.26001 | -0.00024
 2873.117 |  1.22786 |  1.25963 | -0.00024
 2873.928 |  1.22787 |  1.25992 | -0.00023
 2874.739 |  1.22706 |  1.25908 | -0.00023
 2875.550 |  1.22739 |  1.25983 | -0.00023
 2876.362 |  1.22678 |  1.25986 | -0.00023
 2877.173 |  1.22646 |  1.25922 | -0.00022
 2877.984 |  1.22537 |  1.25906 | -0.00021
 2878.795 |  1.22485 |  1.25789 | -0.00022
 2879.606 |  1.22490 |  1.25814 | -0.00020
 2880.417 |  1.22482 |  1.25779 | -0.00016
 2881.228 |  1.22450 |  1.25826 | -0.00018
 2882.039 |  1.22467 |  1.25807 | -0.00020
 2882.851 |  1.22470 |  1.25755 | -0.00015
 2883.662 |  1.22453 |  1.25773 | -0.00008
 2884.473 |  1.22386 |  1.25684 | -0.00008
 2885.284 |  1.22412 |  1.25699 | -0.00009
 2886.095 |  1.22429 |  1.25674 | -0.00008
 2886.906 |  1.22435 |  1.25682 | -0.00005
 2887.717 |  1.22390 |  1.25634 |  0.00004
 2888.528 |  1.22365 |  1.25536 |  0.00006
 2889.340 |  1.22311 |  1.25531 |  0.00003
 2890.151 |  1.22275 |  1.25402 | -0.00005
 2890.962 |  1.22201 |  1.25492 | -0.00005
 2891.773 |  1.22163 |  1.25423 |  0.00007
 2892.584 |  1.22172 |  1.25387 |  0.00008
 2893.395 |  1.22080 |  1.25379 | -0.00005
 2894.206 |  1.22145 |  1.25349 | -0.00019
 2895.017 |  1.22139 |  1.25357 | -0.00034
 2895.829 |  1.22119 |  1.25305 | -0.00034
 2896.640 |  1.22182 |  1.25386 | -0.00034
 2897.451 |  1.22211 |  1.25411 | -0.00041
 2898.262 |  1.22208 |  1.25428 | -0.00053
 2899.073 |  1.22236 |  1.25502 | -0.00063
 2899.884 |  1.22225 |  1.25460 | -0.00056
 2900.695 |  1.22254 |  1.25593 | -0.00043
 2901.506 |  1.22375 |  1.25613 | -0.00039
 2902.317 |  1.22495 |  1.25806 | -0.00040
 2903.129 |  1.22586 |  1.25798 | -0.00036
 2903.940 |  1.22611 |  1.25788 | -0.00027
 2904.751 |  1.22599 |  1.25839 | -0.00024
 2905.562 |  1.22612 |  1.25803 | -0.00024
 2906.373 |  1.22623 |  1.25854 | -0.00023
 2907.184 |  1.22596 |  1.25777 | -0.00023
 2907.995 |  1.22600 |  1.25837 | -0.00023
 2908.806 |  1.22544 |  1.25825 | -0.00021
 2909.618 |  1.22474 |  1.25801 | -0.00020
 2910.429 |  1.22477 |  1.25809 | -0.00020
 2911.240 |  1.22491 |  1.25702 | -0.00020
 2912.051 |  1.22483 |  1.25753 | -0.00011
 2912.862 |  1.22508 |  1.25698 | -0.00002
 2913.673 |  1.22432 |  1.25643 |  0.00016
 2914.484 |  1.22393 |  1.25552 |  0.00040
 2915.295 |  1.22314 |  1.25406 |  0.00056
