  freq    |   ref    |    od    |   lock   
 2861.027 |  1.20260 |  0.43876 | -0.13008
 2861.844 |  1.20247 |  0.43036 | -0.12602
 2862.660 |  1.20256 |  0.43646 | -0.12602
 2863.477 |  1.20261 |  0.44782 | -0.13008
 2864.294 |  1.20322 |  0.42562 | -0.12602
 2865.111 |  1.20272 |  0.45939 | -0.12195
 2865.928 |  1.20296 |  0.44971 | -0.12195
 2866.744 |  1.20315 |  0.46966 | -0.12195
 2867.561 |  1.20307 |  0.42444 | -0.11789
 2868.378 |  1.20318 |  0.45823 | -0.11789
 2869.195 |  1.20339 |  0.34192 | -0.12195
 2870.012 |  1.20340 |  0.15714 | -0.12602
 2870.828 |  1.20333 |  0.12248 | -0.12195
 2871.645 |  1.20345 |  0.11943 | -0.12195
 2872.462 |  1.20358 |  0.08544 | -0.13008
 2873.279 |  1.20275 |  0.09097 | -0.11382
 2874.096 |  1.20297 |  0.09979 | -0.11382
 2874.912 |  1.20348 |  0.07833 | -0.12195
 2875.729 |  1.20314 |  0.11877 | -0.12602
 2876.546 |  1.20376 |  0.10390 | -0.12195
 2877.363 |  1.20241 |  0.09432 | -0.12602
 2878.180 |  1.20256 |  0.09856 | -0.12602
 2878.996 |  1.19933 |  0.05870 | -0.11789
 2879.813 |  1.19949 |  0.06757 | -0.11382
 2880.630 |  1.19776 |  0.03365 | -0.12602
 2881.447 |  1.19826 | -0.07598 | -0.11789
 2882.264 |  1.19727 | -0.04669 | -0.12602
 2883.081 |  1.19742 | -0.04240 | -0.13008
 2883.897 |  1.19745 | -0.07301 | -0.13008
 2884.714 |  1.19689 | -0.04369 | -0.12195
 2885.531 |  1.19762 | -0.05782 | -0.11382
 2886.348 |  1.19777 | -0.03705 | -0.12195
 2887.165 |  1.19733 | -0.10384 | -0.11789
 2887.981 |  1.19756 | -0.03565 | -0.11382
 2888.798 |  1.19730 | -0.03593 | -0.10976
 2889.615 |  1.19699 | -0.05069 | -0.11789
 2890.432 |  1.19634 | -0.06215 | -0.11382
 2891.249 |  1.19685 | -0.03344 | -0.10976
 2892.065 |  1.19657 | -0.03435 | -0.11789
 2892.882 |  1.19599 | -0.07081 | -0.11789
 2893.699 |  1.19636 | -0.04932 | -0.10976
 2894.516 |  1.19643 | -0.07787 | -0.12195
 2895.333 |  1.19767 | -0.08863 | -0.12195
 2896.149 |  1.19814 | -0.00392 | -0.11789
 2896.966 |  1.19823 | -0.03903 | -0.11382
 2897.783 |  1.19796 | -0.01027 | -0.10976
 2898.600 |  1.19753 | -0.06381 | -0.11789
 2899.417 |  1.19846 | -0.03701 | -0.10569
