alpha_deg	beta_deg	gamma_deg	sse
262.50	162.50	287.50	0.0646545
262.50	162.50	292.50	0.0621977
262.50	162.50	297.50	0.0606414
262.50	162.50	302.50	0.0604249
262.50	162.50	307.50	0.0609645
262.50	162.50	322.50	0.0609645
262.50	162.50	327.50	0.0604249
262.50	162.50	332.50	0.0606414
262.50	162.50	337.50	0.0621977
262.50	162.50	342.50	0.0646545
262.50	162.50	347.50	0.0682969
262.50	162.50	352.50	0.0729515
262.50	167.50	7.50	0.0931291
262.50	167.50	12.50	0.0898015
262.50	167.50	17.50	0.0872783
262.50	167.50	22.50	0.0851439
262.50	167.50	27.50	0.0840395
262.50	167.50	62.50	0.0840395
262.50	167.50	67.50	0.0851439
262.50	167.50	72.50	0.0872783
262.50	167.50	77.50	0.0898015
262.50	167.50	82.50	0.0932039
262.50	167.50	97.50	0.0931291
262.50	167.50	102.50	0.0898015
262.50	167.50	107.50	0.0872783
262.50	167.50	112.50	0.0851439
262.50	167.50	117.50	0.0840395
262.50	167.50	152.50	0.0840395
262.50	167.50	157.50	0.0851439
262.50	167.50	162.50	0.0872783
262.50	167.50	167.50	0.0898015
262.50	167.50	172.50	0.0932039
262.50	167.50	187.50	0.0931291
262.50	167.50	192.50	0.0898015
262.50	167.50	197.50	0.0872783
262.50	167.50	202.50	0.0851439
262.50	167.50	207.50	0.0840395
262.50	167.50	242.50	0.0840395
262.50	167.50	247.50	0.0851439
262.50	167.50	252.50	0.0872783
262.50	167.50	257.50	0.0898015
262.50	167.50	262.50	0.0932039
262.50	167.50	277.50	0.0931291
262.50	167.50	282.50	0.0898015
262.50	167.50	287.50	0.0872783
262.50	167.50	292.50	0.0851439
262.50	167.50	297.50	0.0840395
262.50	167.50	332.50	0.0840395
262.50	167.50	337.50	0.0851439
262.50	167.50	342.50	0.0872783
262.50	167.50	347.50	0.0898015
262.50	167.50	352.50	0.0932039
262.50	172.50	12.50	0.117566
262.50	172.50	77.50	0.117736
262.50	172.50	102.50	0.117566
262.50	172.50	167.50	0.117736
262.50	172.50	192.50	0.117566
262.50	172.50	257.50	0.117736
262.50	172.50	282.50	0.117566
262.50	172.50	347.50	0.117736
262.50	187.50	12.50	0.117566
262.50	187.50	77.50	0.117736
262.50	187.50	102.50	0.117566
262.50	187.50	167.50	0.117736
262.50	187.50	192.50	0.117566
262.50	187.50	257.50	0.117736
262.50	187.50	282.50	0.117566
262.50	187.50	347.50	0.117736
262.50	192.50	7.50	0.0931291
262.50	192.50	12.50	0.0898015
262.50	192.50	17.50	0.0872783
262.50	192.50	22.50	0.0851439
262.50	192.50	27.50	0.0840395
262.50	192.50	62.50	0.0840395
262.50	192.50	67.50	0.0851439
262.50	192.50	72.50	0.0872783
262.50	192.50	77.50	0.0898015
262.50	192.50	82.50	0.0932039
262.50	192.50	97.50	0.0931291
262.50	192.50	102.50	0.0898015
262.50	192.50	107.50	0.0872783
262.50	192.50	112.50	0.0851439
262.50	192.50	117.50	0.0840395
262.50	192.50	152.50	0.0840395
262.50	192.50	157.50	0.0851439
262.50	192.50	162.50	0.0872783
262.50	192.50	167.50	0.0898015
262.50	192.50	172.50	0.0932039
262.50	192.50	187.50	0.0931291
262.50	192.50	192.50	0.0898015
262.50	192.50	197.50	0.0872783
262.50	192.50	202.50	0.0851439
262.50	192.50	207.50	0.0840395
262.50	192.50	242.50	0.0840395
262.50	192.50	247.50	0.0851439
262.50	192.50	252.50	0.0872783
262.50	192.50	257.50	0.0898015
262.50	192.50	262.50	0.0932039
262.50	192.50	277.50	0.0931291
262.50	192.50	282.50	0.0898015
262.50	192.50	287.50	0.0872783
262.50	192.50	292.50	0.0851439
262.50	192.50	297.50	0.0840395
262.50	192.50	332.50	0.0840395
262.50	192.50	337.50	0.0851439
262.50	192.50	342.50	0.0872783
262.50	192.50	347.50	0.0898015
262.50	192.50	352.50	0.0932039
262.50	197.50	7.50	0.0729515
262.50	197.50	12.50	0.0682969
262.50	197.50	17.50	0.0646545
262.50	197.50	22.50	0.0621977
262.50	197.50	27.50	0.0606414
262.50	197.50	32.50	0.0604249
262.50	197.50	37.50	0.0609645
262.50	197.50	52.50	0.0609645
262.50	197.50	57.50	0.0604249
262.50	197.50	62.50	0.0606414
262.50	197.50	67.50	0.0621977
262.50	197.50	72.50	0.0646545
262.50	197.50	77.50	0.0682969
262.50	197.50	82.50	0.0729515
262.50	197.50	97.50	0.0729515
262.50	197.50	102.50	0.0682969
262.50	197.50	107.50	0.0646545
262.50	197.50	112.50	0.0621977
262.50	197.50	117.50	0.0606414
262.50	197.50	122.50	0.0604249
262.50	197.50	127.50	0.0609645
262.50	197.50	142.50	0.0609645
262.50	197.50	147.50	0.0604249
262.50	197.50	152.50	0.0606414
262.50	197.50	157.50	0.0621977
262.50	197.50	162.50	0.0646545
262.50	197.50	167.50	0.0682969
262.50	197.50	172.50	0.0729515
262.50	197.50	187.50	0.0729515
262.50	197.50	192.50	0.0682969
262.50	197.50	197.50	0.0646545
262.50	197.50	202.50	0.0621977
262.50	197.50	207.50	0.0606414
262.50	197.50	212.50	0.0604249
262.50	197.50	217.50	0.0609645
262.50	197.50	232.50	0.0609645
262.50	197.50	237.50	0.0604249
262.50	197.50	242.50	0.0606414
262.50	197.50	247.50	0.0621977
262.50	197.50	252.50	0.0646545
262.50	197.50	257.50	0.0682969
262.50	197.50	262.50	0.0729515
262.50	197.50	277.50	0.0729515
262.50	197.50	282.50	0.0682969
262.50	197.50	287.50	0.0646545
262.50	197.50	292.50	0.0621977
262.50	197.50	297.50	0.0606414
262.50	197.50	302.50	0.0604249
262.50	197.50	307.50	0.0609645
262.50	197.50	322.50	0.0609645
262.50	197.50	327.50	0.0604249
262.50	197.50	332.50	0.0606414
262.50	197.50	337.50	0.0621977
262.50	197.50	342.50	0.0646545
262.50	197.50	347.50	0.0682969
262.50	197.50	352.50	0.0729515
262.50	202.50	7.50	0.0598223
262.50	202.50	12.50	0.0537504
262.50	202.50	17.50	0.0491951
262.50	202.50	22.50	0.0457474
262.50	202.50	27.50	0.0438122
262.50	202.50	32.50	0.0432506
262.50	202.50	37.50	0.0443453
262.50	202.50	47.50	0.0465614
262.50	202.50	52.50	0.0444954
262.50	202.50	57.50	0.0432506
262.50	202.50	62.50	0.0438122
262.50	202.50	67.50	0.0457474
262.50	202.50	72.50	0.0491951
262.50	202.50	77.50	0.0537504
262.50	202.50	82.50	0.0598223
262.50	202.50	97.50	0.0598223
262.50	202.50	102.50	0.0537504
262.50	202.50	107.50	0.0491951
262.50	202.50	112.50	0.0457474
262.50	202.50	117.50	0.0438122
262.50	202.50	122.50	0.0432506
262.50	202.50	127.50	0.0443453
262.50	202.50	137.50	0.0465614
262.50	202.50	142.50	0.0444954
262.50	202.50	147.50	0.0432506
262.50	202.50	152.50	0.0438122
262.50	202.50	157.50	0.0457474
262.50	202.50	162.50	0.0491951
262.50	202.50	167.50	0.0537504
262.50	202.50	172.50	0.0598223
262.50	202.50	187.50	0.0598223
262.50	202.50	192.50	0.0537504
262.50	202.50	197.50	0.0491951
262.50	202.50	202.50	0.0457474
262.50	202.50	207.50	0.0438122
262.50	202.50	212.50	0.0432506
262.50	202.50	217.50	0.0443453
262.50	202.50	227.50	0.0465614
262.50	202.50	232.50	0.0444954
262.50	202.50	237.50	0.0432506
262.50	202.50	242.50	0.0438122
262.50	202.50	247.50	0.0457474
262.50	202.50	252.50	0.0491951
262.50	202.50	257.50	0.0537504
262.50	202.50	262.50	0.0598223
262.50	202.50	277.50	0.0598223
262.50	202.50	282.50	0.0537504
262.50	202.50	287.50	0.0491951
262.50	202.50	292.50	0.0457474
262.50	202.50	297.50	0.0438122
262.50	202.50	302.50	0.0432506
262.50	202.50	307.50	0.0443453
262.50	202.50	317.50	0.0465614
262.50	202.50	322.50	0.0444954
262.50	202.50	327.50	0.0432506
262.50	202.50	332.50	0.0438122
262.50	202.50	337.50	0.0457474
262.50	202.50	342.50	0.0491951
262.50	202.50	347.50	0.0537504
262.50	202.50	352.50	0.0598223
262.50	207.50	7.50	0.0532974
262.50	207.50	12.50	0.0460041
262.50	207.50	17.50	0.0402249
262.50	207.50	72.50	0.0402249
262.50	207.50	77.50	0.0460033
262.50	207.50	82.50	0.0532974
262.50	207.50	97.50	0.0532974
262.50	207.50	102.50	0.0460041
262.50	207.50	107.50	0.0402249
262.50	207.50	162.50	0.0402249
262.50	207.50	167.50	0.0460033
262.50	207.50	172.50	0.0532974
262.50	207.50	187.50	0.0532974
262.50	207.50	192.50	0.0460041
262.50	207.50	197.50	0.0402249
262.50	207.50	252.50	0.0402249
262.50	207.50	257.50	0.0460033
262.50	207.50	262.50	0.0532974
262.50	207.50	277.50	0.0532974
262.50	207.50	282.50	0.0460041
262.50	207.50	287.50	0.0402249
262.50	207.50	342.50	0.0402249
262.50	207.50	347.50	0.0460033
262.50	207.50	352.50	0.0532974
262.50	212.50	7.50	0.0529731
262.50	212.50	32.50	0.0190367
262.50	212.50	37.50	0.0244646
262.50	212.50	52.50	0.0244646
262.50	212.50	57.50	0.0190367
262.50	212.50	82.50	0.0529265
262.50	212.50	97.50	0.0529731
262.50	212.50	122.50	0.0190367
262.50	212.50	127.50	0.0244646
262.50	212.50	142.50	0.0244646
262.50	212.50	147.50	0.0190367
262.50	212.50	172.50	0.0529265
262.50	212.50	187.50	0.0529731
262.50	212.50	212.50	0.0190367
262.50	212.50	217.50	0.0244646
262.50	212.50	232.50	0.0244646
262.50	212.50	237.50	0.0190367
262.50	212.50	262.50	0.0529265
262.50	212.50	277.50	0.0529731
262.50	212.50	302.50	0.0190367
262.50	212.50	307.50	0.0244646
262.50	212.50	322.50	0.0244646
262.50	212.50	327.50	0.0190367
262.50	212.50	352.50	0.0529265
262.50	217.50	22.50	0.0213198
262.50	217.50	37.50	0.0553624
262.50	217.50	42.50	0.0650631
262.50	217.50	47.50	0.0650631
262.50	217.50	52.50	0.0553624
262.50	217.50	67.50	0.0213198
262.50	217.50	112.50	0.0213198
262.50	217.50	127.50	0.0553624
262.50	217.50	132.50	0.0650631
262.50	217.50	137.50	0.0650631
262.50	217.50	142.50	0.0553624
262.50	217.50	157.50	0.0213198
262.50	217.50	202.50	0.0213198
262.50	217.50	217.50	0.0553624
262.50	217.50	222.50	0.0650631
262.50	217.50	227.50	0.0650631
262.50	217.50	232.50	0.0553624
262.50	217.50	247.50	0.0213198
262.50	217.50	292.50	0.0213198
262.50	217.50	307.50	0.0553624
262.50	217.50	312.50	0.0650631
262.50	217.50	317.50	0.0650631
262.50	217.50	322.50	0.0553624
262.50	217.50	337.50	0.0213198
262.50	222.50	17.50	0.0360582
262.50	222.50	37.50	0.0626977
262.50	222.50	42.50	0.0733183
262.50	222.50	47.50	0.0733183
262.50	222.50	52.50	0.0626977
262.50	222.50	72.50	0.0360582
262.50	222.50	82.50	0.0424545
262.50	222.50	107.50	0.0360582
262.50	222.50	127.50	0.0626977
262.50	222.50	132.50	0.0733183
262.50	222.50	137.50	0.0733183
262.50	222.50	142.50	0.0626977
262.50	222.50	162.50	0.0360582
262.50	222.50	172.50	0.0424545
262.50	222.50	197.50	0.0360582
262.50	222.50	217.50	0.0626977
262.50	222.50	222.50	0.0733183
262.50	222.50	227.50	0.0733183
262.50	222.50	232.50	0.0626977
262.50	222.50	252.50	0.0360582
262.50	222.50	262.50	0.0424545
262.50	222.50	287.50	0.0360582
262.50	222.50	307.50	0.0626977
262.50	222.50	312.50	0.0733183
262.50	222.50	317.50	0.0733183
262.50	222.50	322.50	0.0626977
262.50	222.50	342.50	0.0360582
262.50	222.50	352.50	0.0424545
262.50	227.50	7.50	0.0421115
262.50	227.50	32.50	0.0598326
262.50	227.50	37.50	0.067399
262.50	227.50	42.50	0.0787255
262.50	227.50	47.50	0.0787255
262.50	227.50	52.50	0.067229
262.50	227.50	57.50	0.0598326
262.50	227.50	77.50	0.0356384
262.50	227.50	82.50	0.0423437
262.50	227.50	97.50	0.0421115
262.50	227.50	122.50	0.0598326
262.50	227.50	127.50	0.067399
262.50	227.50	132.50	0.0787255
262.50	227.50	137.50	0.0787255
262.50	227.50	142.50	0.067229
262.50	227.50	147.50	0.0598326
262.50	227.50	167.50	0.0356384
262.50	227.50	172.50	0.0423437
262.50	227.50	187.50	0.0421115
262.50	227.50	212.50	0.0598326
262.50	227.50	217.50	0.067399
262.50	227.50	222.50	0.0787255
262.50	227.50	227.50	0.0787255
262.50	227.50	232.50	0.067229
262.50	227.50	237.50	0.0598326
262.50	227.50	257.50	0.0356384
262.50	227.50	262.50	0.0423437
262.50	227.50	277.50	0.0421115
262.50	227.50	302.50	0.0598326
262.50	227.50	307.50	0.067399
262.50	227.50	312.50	0.0787255
262.50	227.50	317.50	0.0787255
262.50	227.50	322.50	0.067229
262.50	227.50	327.50	0.0598326
262.50	227.50	347.50	0.0356384
262.50	227.50	352.50	0.0423437
262.50	232.50	32.50	0.0638694
262.50	232.50	57.50	0.063962
262.50	232.50	87.50	0.0681044
262.50	232.50	122.50	0.0638694
262.50	232.50	147.50	0.063962
262.50	232.50	177.50	0.0681044
262.50	232.50	212.50	0.0638694
262.50	232.50	237.50	0.063962
262.50	232.50	267.50	0.0681044
262.50	232.50	302.50	0.0638694
262.50	232.50	327.50	0.063962
262.50	232.50	357.50	0.0681044
262.50	237.50	2.50	0.0602499
262.50	237.50	32.50	0.0690785
262.50	237.50	42.50	0.0911128
262.50	237.50	47.50	0.0911128
262.50	237.50	57.50	0.0690785
262.50	237.50	62.50	0.0601751
262.50	237.50	87.50	0.0602499
262.50	237.50	92.50	0.0602499
262.50	237.50	122.50	0.0690785
262.50	237.50	132.50	0.0911128
262.50	237.50	137.50	0.0911128
262.50	237.50	147.50	0.0690785
262.50	237.50	152.50	0.0601751
262.50	237.50	177.50	0.0602499
262.50	237.50	182.50	0.0602499
262.50	237.50	212.50	0.0690785
262.50	237.50	222.50	0.0911128
262.50	237.50	227.50	0.0911128
262.50	237.50	237.50	0.0690785
262.50	237.50	242.50	0.0601751
262.50	237.50	267.50	0.0602499
262.50	237.50	272.50	0.0602499
262.50	237.50	302.50	0.0690785
262.50	237.50	312.50	0.0911128
262.50	237.50	317.50	0.0911128
262.50	237.50	327.50	0.0690785
262.50	237.50	332.50	0.0601751
262.50	237.50	357.50	0.0602499
262.50	242.50	2.50	0.0578105
262.50	242.50	7.50	0.0432415
262.50	242.50	27.50	0.0625115
262.50	242.50	37.50	0.0703978
262.50	242.50	42.50	0.0707246
262.50	242.50	47.50	0.0707246
262.50	242.50	52.50	0.0703978
262.50	242.50	62.50	0.0625115
262.50	242.50	72.50	0.016814
262.50	242.50	82.50	0.0432415
262.50	242.50	87.50	0.0578105
262.50	242.50	92.50	0.0578105
262.50	242.50	97.50	0.0432415
262.50	242.50	117.50	0.0625115
262.50	242.50	127.50	0.0703978
262.50	242.50	132.50	0.0707246
262.50	242.50	137.50	0.0707246
262.50	242.50	142.50	0.0703978
262.50	242.50	152.50	0.0625115
262.50	242.50	162.50	0.016814
262.50	242.50	172.50	0.0432415
262.50	242.50	177.50	0.0578105
262.50	242.50	182.50	0.0578105
262.50	242.50	187.50	0.0432415
262.50	242.50	207.50	0.0625115
262.50	242.50	217.50	0.0703978
262.50	242.50	222.50	0.0707246
262.50	242.50	227.50	0.0707246
262.50	242.50	232.50	0.0703978
262.50	242.50	242.50	0.0625115
262.50	242.50	252.50	0.016814
262.50	242.50	262.50	0.0432415
262.50	242.50	267.50	0.0578105
262.50	242.50	272.50	0.0578105
262.50	242.50	277.50	0.0432415
262.50	242.50	297.50	0.0625115
262.50	242.50	307.50	0.0703978
262.50	242.50	312.50	0.0707246
262.50	242.50	317.50	0.0707246
262.50	242.50	322.50	0.0703978
262.50	242.50	332.50	0.0625115
262.50	242.50	342.50	0.016814
262.50	242.50	352.50	0.0432415
262.50	242.50	357.50	0.0578105
262.50	247.50	2.50	0.0616355
262.50	247.50	7.50	0.0465825
262.50	247.50	22.50	0.066828
262.50	247.50	27.50	0.0653867
262.50	247.50	32.50	0.0544408
262.50	247.50	57.50	0.0544408
262.50	247.50	62.50	0.0653867
262.50	247.50	82.50	0.0465825
262.50	247.50	87.50	0.0616355
262.50	247.50	92.50	0.0616355
262.50	247.50	97.50	0.0465825
262.50	247.50	112.50	0.066828
262.50	247.50	117.50	0.0653867
262.50	247.50	122.50	0.0544408
262.50	247.50	147.50	0.0544408
262.50	247.50	152.50	0.0653867
262.50	247.50	172.50	0.0465825
262.50	247.50	177.50	0.0616355
262.50	247.50	182.50	0.0616355
262.50	247.50	187.50	0.0465825
262.50	247.50	202.50	0.066828
262.50	247.50	207.50	0.0653867
262.50	247.50	212.50	0.0544408
262.50	247.50	237.50	0.0544408
262.50	247.50	242.50	0.0653867
262.50	247.50	262.50	0.0465825
262.50	247.50	267.50	0.0616355
262.50	247.50	272.50	0.0616355
262.50	247.50	277.50	0.0465825
262.50	247.50	292.50	0.066828
262.50	247.50	297.50	0.0653867
262.50	247.50	302.50	0.0544408
262.50	247.50	327.50	0.0544408
262.50	247.50	332.50	0.0653867
262.50	247.50	352.50	0.0465825
262.50	247.50	357.50	0.0616355
262.50	252.50	2.50	0.0721672
262.50	252.50	7.50	0.0566579
262.50	252.50	12.50	0.0468609
262.50	252.50	62.50	0.0206155
262.50	252.50	77.50	0.0468609
262.50	252.50	82.50	0.0566579
262.50	252.50	87.50	0.0721672
262.50	252.50	92.50	0.0721672
262.50	252.50	97.50	0.0566579
262.50	252.50	102.50	0.0468609
262.50	252.50	152.50	0.0206155
262.50	252.50	167.50	0.0468609
262.50	252.50	172.50	0.0566579
262.50	252.50	177.50	0.0721672
262.50	252.50	182.50	0.0721672
262.50	252.50	187.50	0.0566579
262.50	252.50	192.50	0.0468609
262.50	252.50	242.50	0.0206155
262.50	252.50	257.50	0.0468609
262.50	252.50	262.50	0.0566579
262.50	252.50	267.50	0.0721672
262.50	252.50	272.50	0.0721672
262.50	252.50	277.50	0.0566579
262.50	252.50	282.50	0.0468609
262.50	252.50	332.50	0.0206155
262.50	252.50	347.50	0.0468609
262.50	252.50	352.50	0.0566579
262.50	252.50	357.50	0.0721672
262.50	257.50	2.50	0.0893591
262.50	257.50	7.50	0.0734744
262.50	257.50	17.50	0.0472477
262.50	257.50	72.50	0.0472477
262.50	257.50	82.50	0.0734744
262.50	257.50	87.50	0.0893591
262.50	257.50	92.50	0.0893591
262.50	257.50	97.50	0.0734744
262.50	257.50	107.50	0.0472477
262.50	257.50	162.50	0.0472477
262.50	257.50	172.50	0.0734744
262.50	257.50	177.50	0.0893591
262.50	257.50	182.50	0.0893591
262.50	257.50	187.50	0.0734744
262.50	257.50	197.50	0.0472477
262.50	257.50	252.50	0.0472477
262.50	257.50	262.50	0.0734744
262.50	257.50	267.50	0.0893591
262.50	257.50	272.50	0.0893591
262.50	257.50	277.50	0.0734744
262.50	257.50	287.50	0.0472477
262.50	257.50	342.50	0.0472477
262.50	257.50	352.50	0.0734744
262.50	257.50	357.50	0.0893591
262.50	262.50	2.50	0.113453
262.50	262.50	12.50	0.0734236
262.50	262.50	17.50	0.0561379
262.50	262.50	22.50	0.045404
262.50	262.50	27.50	0.0410689
262.50	262.50	62.50	0.0409748
262.50	262.50	67.50	0.0453354
262.50	262.50	72.50	0.0561379
262.50	262.50	77.50	0.0734236
262.50	262.50	87.50	0.113453
262.50	262.50	92.50	0.113453
262.50	262.50	102.50	0.0734236
262.50	262.50	107.50	0.0561379
262.50	262.50	112.50	0.045404
262.50	262.50	117.50	0.0410689
262.50	262.50	152.50	0.0409748
262.50	262.50	157.50	0.0453354
262.50	262.50	162.50	0.0561379
262.50	262.50	167.50	0.0734236
262.50	262.50	177.50	0.113453
262.50	262.50	182.50	0.113453
262.50	262.50	192.50	0.0734236
262.50	262.50	197.50	0.0561379
262.50	262.50	202.50	0.045404
262.50	262.50	207.50	0.0410689
262.50	262.50	242.50	0.0409748
262.50	262.50	247.50	0.0453354
262.50	262.50	252.50	0.0561379
262.50	262.50	257.50	0.0734236
262.50	262.50	267.50	0.113453
262.50	262.50	272.50	0.113453
262.50	262.50	282.50	0.0734236
262.50	262.50	287.50	0.0561379
262.50	262.50	292.50	0.045404
262.50	262.50	297.50	0.0410689
262.50	262.50	332.50	0.0409748
262.50	262.50	337.50	0.0453354
262.50	262.50	342.50	0.0561379
262.50	262.50	347.50	0.0734236
262.50	262.50	357.50	0.113453
262.50	267.50	7.50	0.113453
262.50	267.50	12.50	0.0892389
262.50	267.50	17.50	0.0718925
262.50	267.50	22.50	0.0608119
262.50	267.50	27.50	0.0565941
262.50	267.50	32.50	0.058754
262.50	267.50	57.50	0.058754
262.50	267.50	62.50	0.0565941
262.50	267.50	67.50	0.0608119
262.50	267.50	72.50	0.0718925
262.50	267.50	77.50	0.0892389
262.50	267.50	82.50	0.113453
262.50	267.50	97.50	0.113453
262.50	267.50	102.50	0.0892389
262.50	267.50	107.50	0.0718925
262.50	267.50	112.50	0.0608119
262.50	267.50	117.50	0.0565941
262.50	267.50	122.50	0.058754
262.50	267.50	147.50	0.058754
262.50	267.50	152.50	0.0565941
262.50	267.50	157.50	0.0608119
262.50	267.50	162.50	0.0718925
262.50	267.50	167.50	0.0892389
262.50	267.50	172.50	0.113453
262.50	267.50	187.50	0.113453
262.50	267.50	192.50	0.0892389
262.50	267.50	197.50	0.0718925
262.50	267.50	202.50	0.0608119
262.50	267.50	207.50	0.0565941
262.50	267.50	212.50	0.058754
262.50	267.50	237.50	0.058754
262.50	267.50	242.50	0.0565941
262.50	267.50	247.50	0.0608119
262.50	267.50	252.50	0.0718925
262.50	267.50	257.50	0.0892389
262.50	267.50	262.50	0.113453
262.50	267.50	277.50	0.113453
262.50	267.50	282.50	0.0892389
262.50	267.50	287.50	0.0718925
262.50	267.50	292.50	0.0608119
262.50	267.50	297.50	0.0565941
262.50	267.50	302.50	0.058754
262.50	267.50	327.50	0.058754
262.50	267.50	332.50	0.0565941
262.50	267.50	337.50	0.0608119
262.50	267.50	342.50	0.0718925
262.50	267.50	347.50	0.0892389
262.50	267.50	352.50	0.113453
262.50	272.50	7.50	0.113453
262.50	272.50	12.50	0.0892389
262.50	272.50	17.50	0.0718925
262.50	272.50	22.50	0.0608119
262.50	272.50	27.50	0.0565941
262.50	272.50	32.50	0.058754
262.50	272.50	57.50	0.058754
262.50	272.50	62.50	0.0565941
262.50	272.50	67.50	0.0608119
262.50	272.50	72.50	0.0718925
262.50	272.50	77.50	0.0892389
262.50	272.50	82.50	0.113453
262.50	272.50	97.50	0.113453
262.50	272.50	102.50	0.0892389
262.50	272.50	107.50	0.0718925
262.50	272.50	112.50	0.0608119
262.50	272.50	117.50	0.0565941
262.50	272.50	122.50	0.058754
262.50	272.50	147.50	0.058754
262.50	272.50	152.50	0.0565941
262.50	272.50	157.50	0.0608119
262.50	272.50	162.50	0.0718925
262.50	272.50	167.50	0.0892389
262.50	272.50	172.50	0.113453
262.50	272.50	187.50	0.113453
262.50	272.50	192.50	0.0892389
262.50	272.50	197.50	0.0718925
262.50	272.50	202.50	0.0608119
262.50	272.50	207.50	0.0565941
262.50	272.50	212.50	0.058754
262.50	272.50	237.50	0.058754
262.50	272.50	242.50	0.0565941
262.50	272.50	247.50	0.0608119
262.50	272.50	252.50	0.0718925
262.50	272.50	257.50	0.0892389
262.50	272.50	262.50	0.113453
262.50	272.50	277.50	0.113453
262.50	272.50	282.50	0.0892389
262.50	272.50	287.50	0.0718925
262.50	272.50	292.50	0.0608119
262.50	272.50	297.50	0.0565941
262.50	272.50	302.50	0.058754
262.50	272.50	327.50	0.058754
262.50	272.50	332.50	0.0565941
262.50	272.50	337.50	0.0608119
262.50	272.50	342.50	0.0718925
262.50	272.50	347.50	0.0892389
262.50	272.50	352.50	0.113453
262.50	277.50	2.50	0.113453
262.50	277.50	12.50	0.0734236
262.50	277.50	17.50	0.0561379
262.50	277.50	22.50	0.0453354
262.50	277.50	27.50	0.0409748
262.50	277.50	62.50	0.0410689
262.50	277.50	67.50	0.045404
262.50	277.50	72.50	0.0561379
262.50	277.50	77.50	0.0734236
262.50	277.50	87.50	0.113453
262.50	277.50	92.50	0.113453
262.50	277.50	102.50	0.0734236
262.50	277.50	107.50	0.0561379
262.50	277.50	112.50	0.0453354
262.50	277.50	117.50	0.0409748
262.50	277.50	152.50	0.0410689
262.50	277.50	157.50	0.045404
262.50	277.50	162.50	0.0561379
262.50	277.50	167.50	0.0734236
262.50	277.50	177.50	0.113453
262.50	277.50	182.50	0.113453
262.50	277.50	192.50	0.0734236
262.50	277.50	197.50	0.0561379
262.50	277.50	202.50	0.0453354
262.50	277.50	207.50	0.0409748
262.50	277.50	242.50	0.0410689
262.50	277.50	247.50	0.045404
262.50	277.50	252.50	0.0561379
262.50	277.50	257.50	0.0734236
262.50	277.50	267.50	0.113453
262.50	277.50	272.50	0.113453
262.50	277.50	282.50	0.0734236
262.50	277.50	287.50	0.0561379
262.50	277.50	292.50	0.0453354
262.50	277.50	297.50	0.0409748
262.50	277.50	332.50	0.0410689
262.50	277.50	337.50	0.045404
262.50	277.50	342.50	0.0561379
262.50	277.50	347.50	0.0734236
262.50	277.50	357.50	0.113453
262.50	282.50	2.50	0.0893591
262.50	282.50	7.50	0.0734744
262.50	282.50	17.50	0.0472477
262.50	282.50	72.50	0.0472477
262.50	282.50	82.50	0.0734744
262.50	282.50	87.50	0.0893591
262.50	282.50	92.50	0.0893591
262.50	282.50	97.50	0.0734744
262.50	282.50	107.50	0.0472477
262.50	282.50	162.50	0.0472477
262.50	282.50	172.50	0.0734744
262.50	282.50	177.50	0.0893591
262.50	282.50	182.50	0.0893591
262.50	282.50	187.50	0.0734744
262.50	282.50	197.50	0.0472477
262.50	282.50	252.50	0.0472477
262.50	282.50	262.50	0.0734744
262.50	282.50	267.50	0.0893591
262.50	282.50	272.50	0.0893591
262.50	282.50	277.50	0.0734744
262.50	282.50	287.50	0.0472477
262.50	282.50	342.50	0.0472477
262.50	282.50	352.50	0.0734744
262.50	282.50	357.50	0.0893591
262.50	287.50	2.50	0.0721672
262.50	287.50	7.50	0.0566579
262.50	287.50	12.50	0.0468609
262.50	287.50	27.50	0.0206155
262.50	287.50	77.50	0.0468609
262.50	287.50	82.50	0.0566579
262.50	287.50	87.50	0.0721672
262.50	287.50	92.50	0.0721672
262.50	287.50	97.50	0.0566579
262.50	287.50	102.50	0.0468609
262.50	287.50	117.50	0.0206155
262.50	287.50	167.50	0.0468609
262.50	287.50	172.50	0.0566579
262.50	287.50	177.50	0.0721672
262.50	287.50	182.50	0.0721672
262.50	287.50	187.50	0.0566579
262.50	287.50	192.50	0.0468609
262.50	287.50	207.50	0.0206155
262.50	287.50	257.50	0.0468609
262.50	287.50	262.50	0.0566579
262.50	287.50	267.50	0.0721672
262.50	287.50	272.50	0.0721672
262.50	287.50	277.50	0.0566579
262.50	287.50	282.50	0.0468609
262.50	287.50	297.50	0.0206155
262.50	287.50	347.50	0.0468609
262.50	287.50	352.50	0.0566579
262.50	287.50	357.50	0.0721672
262.50	292.50	2.50	0.0616355
262.50	292.50	7.50	0.0465825
262.50	292.50	27.50	0.0653867
262.50	292.50	32.50	0.0544408
262.50	292.50	57.50	0.0544408
262.50	292.50	62.50	0.0653867
262.50	292.50	67.50	0.066828
262.50	292.50	82.50	0.0465825
262.50	292.50	87.50	0.0616355
262.50	292.50	92.50	0.0616355
262.50	292.50	97.50	0.0465825
262.50	292.50	117.50	0.0653867
262.50	292.50	122.50	0.0544408
262.50	292.50	147.50	0.0544408
262.50	292.50	152.50	0.0653867
262.50	292.50	157.50	0.066828
262.50	292.50	172.50	0.0465825
262.50	292.50	177.50	0.0616355
262.50	292.50	182.50	0.0616355
262.50	292.50	187.50	0.0465825
262.50	292.50	207.50	0.0653867
